hierarchyId	pCFID	name	verb	object	filePath
2.3.1.13.1	11401	Refine formulation based on market research, technical and cost analysis	Refine	Formulation Based On Market Research, Technical And Cost Analysis	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.13-DevelopFirstRunSampleProducts/11401-RefineFormulationBasedOnMarketResearchTechnicalAndCostAnalysis.mdx
2.3.1.13.2	11403	Outline initial processing parameters	Outline	Initial Processing Parameters	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.13-DevelopFirstRunSampleProducts/11403-OutlineInitialProcessingParameters.mdx
2.3.1.13.3	11404	Develop final product and manufacturing costs	Develop	Final Product And Manufacturing Costs	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.13-DevelopFirstRunSampleProducts/11404-DevelopFinalProductAndManufacturingCosts.mdx
2.3.1.13.4	11405	Revise financial analysis	Revise	Financial Analysis	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.13-DevelopFirstRunSampleProducts/11405-ReviseFinancialAnalysis.mdx
2.3.2	10081	Test market for new or revised products and services	Test	Market For New Or Revised Products And Services	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.2-TestMarketForNewOrRevisedProductsAndServices/index.mdx
2.3.2.1	11678	Conduct consumer/shoppers tests and interviews	Conduct	Consumer/shoppers Tests And Interviews	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.2-TestMarketForNewOrRevisedProductsAndServices/11678-ConductConsumerShoppersTestsAndInterviews.mdx
2.3.2.2	11375	Conduct clinical and product claims testing	Conduct	Clinical And Product Claims Testing	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.2-TestMarketForNewOrRevisedProductsAndServices/11375-ConductClinicalAndProductClaimsTesting.mdx
2.3.2.3	10096	Finalize technical requirements	Finalize	Technical Requirements	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.2-TestMarketForNewOrRevisedProductsAndServices/10096-FinalizeTechnicalRequirements.mdx
2.3.2.4	10097	Identify requirements for changes to manufacturing/delivery processes	Identify	Requirements For Changes To Manufacturing/delivery Processes	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.2-TestMarketForNewOrRevisedProductsAndServices/10097-IdentifyRequirementsForChangesToManufacturingDeliveryProcesses.mdx
2.3.2.5	11379	Conduct legal/regulatory/medical review	Conduct	Legal/regulatory/medical Review	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.2-TestMarketForNewOrRevisedProductsAndServices/11379-ConductLegalRegulatoryMedicalReview.mdx
2.3.2.6	10095	Finalize product/service characteristics and business cases	Finalize	Product/service Characteristics And Business Cases	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.2-TestMarketForNewOrRevisedProductsAndServices/10095-FinalizeProductServiceCharacteristicsAndBusinessCases.mdx
2.3.3	19634	Prepare for production and marketplace introduction	Prepare	For Production And Marketplace Introduction	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.3-PrepareForProductionAndMarketplaceIntroduction/index.mdx
2.3.3.1	10099	Design and obtain necessary materials and equipment	Design	And Obtain Necessary Materials And Equipment	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.3-PrepareForProductionAndMarketplaceIntroduction/10099-DesignAndObtainNecessaryMaterialsAndEquipment.mdx
2.3.3.2	10100	Install and validate production process or methodology	Install	And Validate Production Process Or Methodology	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.3-PrepareForProductionAndMarketplaceIntroduction/10100-InstallAndValidateProductionProcessOrMethodology.mdx
2.3.3.3	11384	Determine plan for new product development and introduction	Determine	Plan For New Product Development And Introduction	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.3-PrepareForProductionAndMarketplaceIntroduction/11384-DeterminePlanForNewProductDevelopmentAndIntroduction.mdx
2.3.3.4	11386	Identify licensing and co-branding opportunities	Identify	Licensing And Co-branding Opportunities	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.3-PrepareForProductionAndMarketplaceIntroduction/11386-IdentifyLicensingAndCoBrandingOpportunities.mdx
2.3.3.5	11391	Disseminate new item and price information	Disseminate	New Item And Price Information	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.3-PrepareForProductionAndMarketplaceIntroduction/11391-DisseminateNewItemAndPriceInformation.mdx
2.3.3.6	11392	Coordinate introduction of products and sunset obsolete products with retailers/distributors	Coordinate	Introduction Of Products And Sunset Obsolete Products With Retailers/distributors	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.3-PrepareForProductionAndMarketplaceIntroduction/11392-CoordinateIntroductionOfProductsAndSunsetObsoleteProductsWithRetailersDistributors.mdx
2.3.3.7	11399	Manage questions and issues associated with product introduction	Manage	Questions And Issues Associated With Product Introduction	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.3-PrepareForProductionAndMarketplaceIntroduction/11399-ManageQuestionsAndIssuesAssociatedWithProductIntroduction.mdx
2.3.4	11416	Support and implement changes to product manufacturing and service delivery process	Support	And Implement Changes To Product Manufacturing And Service Delivery Process	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.4-SupportAndImplementChangesToProductManufacturingAndServiceDeliveryProcess/index.mdx
2.3.4.1	11417	Monitor production runs	Monitor	Production Runs	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.4-SupportAndImplementChangesToProductManufacturingAndServiceDeliveryProcess/11417-MonitorProductionRuns.mdx
2.3.4.2	11418	Request engineering change	Request	Engineering Change	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.4-SupportAndImplementChangesToProductManufacturingAndServiceDeliveryProcess/11418-RequestEngineeringChange.mdx
2.3.4.3	11419	Manage engineering change orders	Manage	Engineering Change Orders	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.4-SupportAndImplementChangesToProductManufacturingAndServiceDeliveryProcess/11419-ManageEngineeringChangeOrders.mdx
2.3.4.4	11420	Identify product/service design and configuration changes	Identify	Product/service Design And Configuration Changes	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.4-SupportAndImplementChangesToProductManufacturingAndServiceDeliveryProcess/11420-IdentifyProductServiceDesignAndConfigurationChanges.mdx
2.3.4.5	11421	Capture feedback to refine existing products and services process	Capture	Feedback To Refine Existing Products And Services Process	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.4-SupportAndImplementChangesToProductManufacturingAndServiceDeliveryProcess/11421-CaptureFeedbackToRefineExistingProductsAndServicesProcess.mdx
2.3.4.6	11422	Identify manufacturing/service delivery process performance indicators	Identify	Manufacturing/service Delivery Process Performance Indicators	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.4-SupportAndImplementChangesToProductManufacturingAndServiceDeliveryProcess/11422-IdentifyManufacturingServiceDeliveryProcessPerformanceIndicators.mdx
2.3.5	19998	Validate launch procedures	Validate	Launch Procedures	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.5-ValidateLaunchProcedures/19998-ValidateLaunchProcedures.mdx
